symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
BNYpK,polygon,polygon_only_exclude_nontradeable,False,,BNYpK,PFD,"The Bank of New York Mellon Corporation Depositary Shares, each representing a 1/4,000th interest in a share of Series K Noncumulative Perpetual Preferred Stock"
BPACU,polygon,polygon_only_exclude_nontradeable,False,,BPACU,UNIT,Blueport Acquisition Ltd Units
BREZU,polygon,polygon_only_exclude_nontradeable,False,,BREZU,UNIT,Breeze Acquisition Corp. II Units
BRKHU,polygon,polygon_only_exclude_nontradeable,False,,BRKHU,UNIT,Burtech Acquisition Corp II Unit
BRLSW,polygon,polygon_only_exclude_nontradeable,False,,BRLSW,WARRANT,Borealis Foods Inc. Warrant
BRUNW,polygon,polygon_only_exclude_nontradeable,False,,BRUNW,WARRANT,Boost Run Inc. Warrant
BSAAU,polygon,polygon_only_exclude_nontradeable,False,,BSAAU,UNIT,BEST SPAC I Acquisition Corp. Unit
BWIV.WS,polygon,polygon_only_exclude_nontradeable,False,,BWIV.WS,WARRANT,Blue Water Acquisition Corp. IV Warrants entitling the holder to purchase one Class A ordinary share at a price of $11.50 per share
CAIIU,polygon,polygon_only_exclude_nontradeable,False,,CAIIU,UNIT,Collective Acquisition Corp. II Units
CAPNR,polygon,polygon_only_exclude_nontradeable,False,,CAPNR,RIGHT,Cayson Acquisition Corp Right
CAPNU,polygon,polygon_only_exclude_nontradeable,False,,CAPNU,UNIT,Cayson Acquisition Corp Unit
CAQUU,polygon,polygon_only_exclude_nontradeable,False,,CAQUU,UNIT,Cambridge Acquisition Corp. Unit
CAQUW,polygon,polygon_only_exclude_nontradeable,False,,CAQUW,WARRANT,Cambridge Acquisition Corp. Warrants
CCAQU,polygon,polygon_only_exclude_nontradeable,False,,CCAQU,UNIT,Collective Acquisition Corp. Units
CCAQW,polygon,polygon_only_exclude_nontradeable,False,,CCAQW,WARRANT,Collective Acquisition Corp. Warrants
CCGWW,polygon,polygon_only_exclude_nontradeable,False,,CCGWW,WARRANT,Cheche Group Inc. Warrant
CCIIU,polygon,polygon_only_exclude_nontradeable,False,,CCIIU,UNIT,Cohen Circle Acquisition Corp. II Unit
CCIIW,polygon,polygon_only_exclude_nontradeable,False,,CCIIW,WARRANT,Cohen Circle Acquisition Corp. II Warrant
CCIXU,polygon,polygon_only_exclude_nontradeable,False,,CCIXU,UNIT,Churchill Capital Corp IX Unit
CCZ,polygon,polygon_only_exclude_nontradeable,False,,CCZ,SP,"Comcast Holdings Corp. 2.0% Exchangeable Subordinated Debentures due October 15, 2029 (ZONES)"
CDIOW,polygon,polygon_only_exclude_nontradeable,False,,CDIOW,WARRANT,Cardio Diagnostics Holdings Inc. Warrant
CDROW,polygon,polygon_only_exclude_nontradeable,False,,CDROW,WARRANT,"Codere Online Luxembourg, S.A. Warrants"
CELGr,polygon,polygon_only_exclude_nontradeable,False,,CELGr,RIGHT,Bristol-Myers Squibb Company Contingent Value Rights
CHARU,polygon,polygon_only_exclude_nontradeable,False,,CHARU,UNIT,Charlton Aria Acquisition Corporation Units
CHECU,polygon,polygon_only_exclude_nontradeable,False,,CHECU,UNIT,Chenghe Acquisition III Co. Units
CHPGR,polygon,polygon_only_exclude_nontradeable,False,,CHPGR,RIGHT,ChampionsGate Acquisition Corporation Rights
CHPGU,polygon,polygon_only_exclude_nontradeable,False,,CHPGU,UNIT,ChampionsGate Acquisition Corporation Unit
CINGW,polygon,polygon_only_exclude_nontradeable,False,,CINGW,WARRANT,Cingulate Inc. Warrants
CLBR.WS,polygon,polygon_only_exclude_nontradeable,False,,CLBR.WS,WARRANT,"Colombier Acquisition Corp. III Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share"
CMIIU,polygon,polygon_only_exclude_nontradeable,False,,CMIIU,UNIT,Columbus Circle Capital Corp II Unit
CMIIW,polygon,polygon_only_exclude_nontradeable,False,,CMIIW,WARRANT,Columbus Circle Capital Corp II Warrant
CMREpB,polygon,polygon_only_exclude_nontradeable,False,,CMREpB,PFD,Costamare Inc. 7.625% Series B Cumulative Redeemable Perpetual Preferred Stock
COLAU,polygon,polygon_only_exclude_nontradeable,False,,COLAU,UNIT,Columbus Acquisition Corp Unit
COPL.U,polygon,polygon_only_exclude_nontradeable,False,,COPL.U,UNIT,"Copley Acquisition Corp Units, each consisting of one ordinary share and one-half warrant"
COPL.WS,polygon,polygon_only_exclude_nontradeable,False,,COPL.WS,WARRANT,"Copley Acquisition Corp Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50"
CRACU,polygon,polygon_only_exclude_nontradeable,False,,CRACU,UNIT,Crown Reserve Acquisition Corp. I Unit
CRAQR,polygon,polygon_only_exclude_nontradeable,False,,CRAQR,RIGHT,Cal Redwood Acquisition Corp. Right
CRAQU,polygon,polygon_only_exclude_nontradeable,False,,CRAQU,UNIT,Cal Redwood Acquisition Corp. Units
CTApA,polygon,polygon_only_exclude_nontradeable,False,,CTApA,PFD,"EIDP, Inc. Preferred Stock $3.50 Series"
CUBWU,polygon,polygon_only_exclude_nontradeable,False,,CUBWU,UNIT,Lionheart Holdings Unit
CUBWW,polygon,polygon_only_exclude_nontradeable,False,,CUBWW,WARRANT,Lionheart Holdings Warrant
CXIIU,polygon,polygon_only_exclude_nontradeable,False,,CXIIU,UNIT,Churchill Capital Corp XII Units
CYCUW,polygon,polygon_only_exclude_nontradeable,False,,CYCUW,WARRANT,"Cycurion, Inc. Warrant"
DAAQU,polygon,polygon_only_exclude_nontradeable,False,,DAAQU,UNIT,Digital Asset Acquisition Corp. Units
DAICW,polygon,polygon_only_exclude_nontradeable,False,,DAICW,WARRANT,"CID HoldCo, Inc. Warrants"
DBCAU,polygon,polygon_only_exclude_nontradeable,False,,DBCAU,UNIT,D. Boral Acquisition I Corp. Unit
DBCAW,polygon,polygon_only_exclude_nontradeable,False,,DBCAW,WARRANT,D. Boral Acquisition I Corp. Warrants
