symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
ENZN,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
ENZND,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
EONGY,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
EPWKF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
EQFN,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
ERLFF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
ESGRF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
ESHA,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
ESHAR,norgate,norgate_only_review,False,2026-04-22,,rights,"active, no polygon match -> review"
ESIX,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
ETHM,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
ETHMU,norgate,norgate_only_review,False,2026-04-22,,unit,"active, no polygon match -> review"
ETHMW,norgate,norgate_only_review,False,2026-04-22,,warrant,"active, no polygon match -> review"
ETI-,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
EVFM,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
EVKG,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
EVLO,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
EWCZ,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
EXNRF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
EXPI,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FAASF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
FACO,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FALC,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FARM,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FATAQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
FATPQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
FBPI,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FBSI,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FCNCB,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FCO,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FECOF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
FFBW,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FFDF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
FFIC,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FGPR,norgate,norgate_only_review,False,2026-04-22,,rights,"active, no polygon match -> review"
FHN-C,norgate,norgate_only_review,False,2026-04-22,,preferred_or_class,"active, no polygon match -> review"
FIHL,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FLYYQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
FMCC,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FMTOF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
FNCHQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
FNMA,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
