symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
CRY,polygon,polygon_only_new_listing,False,,CRY,ETF,GraniteShares YieldBOOST CRCL ETF
CTJN,polygon,polygon_only_new_listing,False,,CTJN,ETF,Corgi U.S. Equities 30% Structured Buffer ETF - June Series
CTMA,polygon,polygon_only_new_listing,False,,CTMA,ETF,Corgi U.S. Equities 30% Structured Buffer ETF - May Series
CUST,polygon,polygon_only_new_listing,False,,CUST,ETF,Corgi 1-3 Year Treasury Bond ETF
CVGD,polygon,polygon_only_new_listing,False,,CVGD,ETF,CresAlta Global Dividend ETF
CVSM,polygon,polygon_only_new_listing,False,,CVSM,ETF,CresAlta Small and Mid-Cap ETF
DDFY,polygon,polygon_only_new_listing,False,,DDFY,ETF,Innovator Equity Dual Directional 15 Buffer ETF - May
DDFZ,polygon,polygon_only_new_listing,False,,DDFZ,ETF,Innovator Equity Dual Directional 15 Buffer ETF - June
DDTY,polygon,polygon_only_new_listing,False,,DDTY,ETF,Innovator Equity Dual Directional 10 Buffer ETF - May
DDTZ,polygon,polygon_only_new_listing,False,,DDTZ,ETF,Innovator Equity Dual Directional 10 Buffer ETF - June
DINE,polygon,polygon_only_new_listing,False,,DINE,ETF,Simplify Tax Aware Diversified Income Strategy ETF
DIPR,polygon,polygon_only_new_listing,False,,DIPR,ETF,Corgi Space & Satellite Communications ETF
DLMY,polygon,polygon_only_new_listing,False,,DLMY,ETF,FT Vest U.S. Equity Dual Directional Buffer ETF - May
DOCK,polygon,polygon_only_new_listing,False,,DOCK,ETF,"Corgi Ports, Rail & Freight ETF"
DUKR,polygon,polygon_only_new_listing,False,,DUKR,CS,DUKE Robotics Corp. Common Stock
DUSG,polygon,polygon_only_new_listing,False,,DUSG,ETF,U.S. Small Cap Growth Portfolio ETF Class Shares
DWWN,polygon,polygon_only_new_listing,False,,DWWN,ETF,Principal Long Duration ETF
DYNC,polygon,polygon_only_new_listing,False,,DYNC,CS,Dynamix Corporation Class A Ordinary Shares
EFOR,polygon,polygon_only_new_listing,False,,EFOR,CS,"Everforth, Inc."
EFTY,polygon,polygon_only_new_listing,False,,EFTY,CS,"Etoiles Capital Group Co., Ltd. Class A Ordinary Shares"
ELMT,polygon,polygon_only_new_listing,False,,ELMT,CS,The Elmet Group Co. Common Stock
EMEM,polygon,polygon_only_new_listing,False,,EMEM,ETF,Sophus Capital Emerging Market ETF
EMFI,polygon,polygon_only_new_listing,False,,EMFI,ETF,Pictet Emerging Markets Debt ETF
EMJN,polygon,polygon_only_new_listing,False,,EMJN,ETF,Corgi Emerging Markets Equities 15% Structured Buffer ETF - June Series
EMMY,polygon,polygon_only_new_listing,False,,EMMY,ETF,Corgi Emerging Markets Equities 15% Structured Buffer ETF - May Series
EMPG,polygon,polygon_only_new_listing,False,,EMPG,CS,Empro Group Inc. Ordinary shares
EMSC,polygon,polygon_only_new_listing,False,,EMSC,ETF,Sophus Capital Emerging Market Small Cap ETF
EMXX,polygon,polygon_only_new_listing,False,,EMXX,ETF,Corgi Emerging Markets 2x Daily ETF
ENHA,polygon,polygon_only_new_listing,False,,ENHA,CS,Enhanced Group Inc.
EROK,polygon,polygon_only_new_listing,False,,EROK,CS,"EagleRock Land, LLC"
ETNG,polygon,polygon_only_new_listing,False,,ETNG,ETF,Leverage Shares 2X Long ETN Daily ETF
ETSS,polygon,polygon_only_new_listing,False,,ETSS,CS,Energy Transition Special Opportunities
EUV,polygon,polygon_only_new_listing,False,,EUV,ETF,Corgi Lithography & Semiconductor Photonics ETF
EUVX,polygon,polygon_only_new_listing,False,,EUVX,ETF,Corgi Lithography & Semiconductor Photonics 2x Daily ETF
EVMU,polygon,polygon_only_new_listing,False,,EVMU,ETF,DIREXION DAILY ETHER BULL 2X ETF
EXYN,polygon,polygon_only_new_listing,False,,EXYN,CS,"Exyn Technologies, Inc. Common Stock"
EYES,polygon,polygon_only_new_listing,False,,EYES,ETF,Corgi Data & Surveillance ETF
FABC,polygon,polygon_only_new_listing,False,,FABC,CS,"Fabric.AI, Inc. Common Stock"
FDXF,polygon,polygon_only_new_listing,False,,FDXF,CS,"FedEx Freight Holding Company, Inc."
FEMG,polygon,polygon_only_new_listing,False,,FEMG,ETF,Fidelity Enhanced Mid Cap Growth ETF
FEMV,polygon,polygon_only_new_listing,False,,FEMV,ETF,Fidelity Enhanced Mid Cap Value ETF
FINY,polygon,polygon_only_new_listing,False,,FINY,ETF,GraniteShares YieldBOOST Financials ETF
FITZ,polygon,polygon_only_new_listing,False,,FITZ,ETF,Fitz-Gerald Must Have Portfolio ETF
FIYY,polygon,polygon_only_new_listing,False,,FIYY,ETF,GraniteShares YieldBOOST 20Y Treasuries ETF
FMAC,polygon,polygon_only_new_listing,False,,FMAC,CS,Future Money Acquisition Corporation Ordinary Shares
FNRN,polygon,polygon_only_new_listing,False,,FNRN,CS,First Northern Community Bancorp Common stock
FOCL,polygon,polygon_only_new_listing,False,,FOCL,ADRC,EDAP TMS S.A. American Depositary Shares
FOTO,polygon,polygon_only_new_listing,False,,FOTO,ETF,Tuttle Capital Pure Play Photonics ETF
FRVO,polygon,polygon_only_new_listing,False,,FRVO,CS,Fervo Energy Company Class A common stock
FSEG,polygon,polygon_only_new_listing,False,,FSEG,ETF,Fidelity Enhanced Small Cap Growth ETF
FSEV,polygon,polygon_only_new_listing,False,,FSEV,ETF,Fidelity Enhanced Small Cap Value ETF
GASZ,polygon,polygon_only_new_listing,False,,GASZ,ETF,Corgi Natural Gas Power & Turbines ETF
GIEQ,polygon,polygon_only_new_listing,False,,GIEQ,ETF,Goldman Sachs Data Enhanced International Equity ETF
GLAM,polygon,polygon_only_new_listing,False,,GLAM,ETF,"Corgi Beauty, Skincare & Aesthetics ETF"
GMRS,polygon,polygon_only_new_listing,False,,GMRS,CS,GMR Solutions Inc.
GNMX,polygon,polygon_only_new_listing,False,,GNMX,ETF,Corgi Genomics & Precision Medicine ETF
GOVM,polygon,polygon_only_new_listing,False,,GOVM,ETF,iShares 1-10 Year Treasury Bond ETF
GTND,polygon,polygon_only_new_listing,False,,GTND,ETF,Goaltender ETF
HALX,polygon,polygon_only_new_listing,False,,HALX,ETF,Tuttle Capital Heavy Assets Low Obsolescence ETF
HAWK,polygon,polygon_only_new_listing,False,,HAWK,CS,"HawkEye 360, Inc."
HBMX,polygon,polygon_only_new_listing,False,,HBMX,ETF,Tuttle Capital Concentrated Memory Stack ETF
HDRN,polygon,polygon_only_new_listing,False,,HDRN,CS,"Hadron Energy, Inc. Common Stock"
HIS,polygon,polygon_only_new_listing,False,,HIS,ETF,Humilis US Focused Opportunities ETF
HJUN,polygon,polygon_only_new_listing,False,,HJUN,ETF,Corgi U.S. Equities 100% Structured Buffer ETF - June Series
HMAY,polygon,polygon_only_new_listing,False,,HMAY,ETF,Corgi U.S. Equities 100% Structured Buffer ETF - May Series
HONG,polygon,polygon_only_new_listing,False,,HONG,ETF,Leverage Shares 2X Long HON Daily ETF
HULL,polygon,polygon_only_new_listing,False,,HULL,ETF,Corgi Shipping & Global Logistics ETF
HYPG,polygon,polygon_only_new_listing,False,,HYPG,ETF,Grayscale Hyperliquid Staking ETF Common Units of fractional undivided beneficial interest
IDJN,polygon,polygon_only_new_listing,False,,IDJN,ETF,Corgi International Developed Equities 15% Structured Buffer ETF - June Series
IDMY,polygon,polygon_only_new_listing,False,,IDMY,ETF,Corgi International Developed Equities 15% Structured Buffer ETF - May Series
INIO,polygon,polygon_only_new_listing,False,,INIO,CS,INNIO N.V. Ordinary Shares
INYY,polygon,polygon_only_new_listing,False,,INYY,ETS,YieldMax INTC Option Income Strategy ETF
IPFX,polygon,polygon_only_new_listing,False,,IPFX,CS,Inflection Point Acquisition Corp. VI Class A Ordinary Shares
ISTM,polygon,polygon_only_new_listing,False,,ISTM,ETF,iShares U.S. ETF Trust iShares Strategic Metals ETF
JADB,polygon,polygon_only_new_listing,False,,JADB,ETF,Aptus January Deep Buffer ETF
JMG,polygon,polygon_only_new_listing,False,,JMG,CS,JM Group Limited
JOUL,polygon,polygon_only_new_listing,False,,JOUL,ETF,Corgi High Voltage Grid Equipment ETF
JPFP,polygon,polygon_only_new_listing,False,,JPFP,ETF,JPMorgan Managed Futures Plus ETF
JUDB,polygon,polygon_only_new_listing,False,,JUDB,ETF,Aptus July Deep Buffer ETF
JUNC,polygon,polygon_only_new_listing,False,,JUNC,ETF,Corgi U.S. Equities 10% Structured Buffer ETF - June Series
KEEX,polygon,polygon_only_new_listing,False,,KEEX,ETF,Defiance Daily Target 2x Long KEEL ETF
KMCA,polygon,polygon_only_new_listing,False,,KMCA,ETF,PLUS Korea Manufacturing Core Alliance Index ETF
KPET,polygon,polygon_only_new_listing,False,,KPET,CS,KPET Ultra Paceline Corporation
KRWX,polygon,polygon_only_new_listing,False,,KRWX,ETF,Corgi South Korea 2x Daily ETF
KWY,polygon,polygon_only_new_listing,False,,KWY,CS,Kingsway Corporation
KYC,polygon,polygon_only_new_listing,False,,KYC,ETF,Corgi Digital Banking & Fintech Infrastructure ETF
LABT,polygon,polygon_only_new_listing,False,,LABT,CS,Lakewood-Amedex Biotherapeutics Inc. Common Stock
LATR,polygon,polygon_only_new_listing,False,,LATR,ETF,Corgi Buy Now Pay Later ETF
LAWR,polygon,polygon_only_new_listing,False,,LAWR,ADRC,"Robot Consulting Co., Ltd. ADS"
LCLN,polygon,polygon_only_new_listing,False,,LCLN,CS,"Lincoln International, Inc."
LEND,polygon,polygon_only_new_listing,False,,LEND,ETF,SEI High Yield Bond & Alternative Credit ETF
LFTO,polygon,polygon_only_new_listing,False,,LFTO,CS,"Liftoff Mobile, Inc. Common Stock"
LILAV,polygon,polygon_only_new_listing,False,,LILAV,CS,Liberty Latin America Ltd Class A Common Stock Ex-Distribution When Issued
LILKV,polygon,polygon_only_new_listing,False,,LILKV,CS,Liberty Latin America Ltd Class C Common Stock Ex-Distribution When Issued
LITU,polygon,polygon_only_new_listing,False,,LITU,ETF,T-REX 2X Long LITE Daily Target ETF
LITZ,polygon,polygon_only_new_listing,False,,LITZ,ETF,Tradr 2X Short LITE Daily ETF
LKFT,polygon,polygon_only_new_listing,False,,LKFT,ADRC,Lakefront Biotherapeutics American Depositary Shares
LOHA,polygon,polygon_only_new_listing,False,,LOHA,ETF,Roundhill HALO ETF
LQ,polygon,polygon_only_new_listing,False,,LQ,ETF,Simplify Tax Aware Alternatives ETF
LQID,polygon,polygon_only_new_listing,False,,LQID,ETF,Kurv Enhanced Short Maturity ETF
MAGH,polygon,polygon_only_new_listing,False,,MAGH,CS,Magnitude International Ltd Ordinary Shares
MAMK,polygon,polygon_only_new_listing,False,,MAMK,CS,MaxsMaking Inc. Class A Ordinary Shares
MAUG,polygon,polygon_only_new_listing,False,,MAUG,ETF,Pacer Swan SOS Moderate (August) ETF
MAYC,polygon,polygon_only_new_listing,False,,MAYC,ETF,Corgi U.S. Equities 10% Structured Buffer ETF - May Series
MBCE,polygon,polygon_only_new_listing,False,,MBCE,ETF,Monarch Blue Chips Elite Index ETF
MCHU,polygon,polygon_only_new_listing,False,,MCHU,ETF,Tradr 2X Long MCHP Daily ETF
MCTA,polygon,polygon_only_new_listing,False,,MCTA,CS,Charming Medical Limited Class A Ordinary Shares
MFEB,polygon,polygon_only_new_listing,False,,MFEB,ETF,Pacer Swan SOS Moderate (February) ETF
MGKX,polygon,polygon_only_new_listing,False,,MGKX,ETF,Corgi U.S. Mega-Cap Growth 2x Daily ETF
